,1,0.5,0.2
2594,4-5,4.0-4.4,4.2-4.3
2595,4-5,4.5-5.0,4.8-5.0
2596,4-5,4.0-4.4,4.4-4.5
2597,4-5,4.0-4.4,4.4-4.5
2598,4-5,4.0-4.4,4.0-4.1
2599,3-4,3.0-3.4,3.0-3.1
2600,4-5,4.5-4.9,4.4-4.5
2601,4-5,4.0-4.4,4.2-4.3
2602,4-5,4.0-4.4,4.2-4.3
2603,4-5,4.0-4.4,4.0-4.1
2604,4-5,4.0-4.4,4.2-4.3
2605,4-5,4.0-4.4,4.2-4.3
2606,4-5,4.5-5.0,4.8-5.0
2607,3-4,3.5-3.9,3.6-3.7
2608,4-5,4.0-4.4,4.2-4.3
2609,3-4,3.5-3.9,3.6-3.7
2610,4-5,4.5-4.9,4.6-4.7
2611,4-5,4.0-4.4,4.2-4.3
2612,4-5,4.0-4.4,4.4-4.5
2613,3-4,3.5-3.9,3.8-3.9
2614,4-5,4.0-4.4,4.2-4.3
2615,3-4,3.5-3.9,3.8-3.9
2616,3-4,3.0-3.4,3.0-3.1
2617,4-5,4.5-4.9,4.6-4.7
2618,4-5,4.5-4.9,4.6-4.7
2619,4-5,4.5-4.9,4.4-4.5
2620,4-5,4.0-4.4,4.2-4.3
2621,4-5,4.0-4.4,4.2-4.3
2622,4-5,4.5-4.9,4.6-4.7
2623,4-5,4.0-4.4,4.4-4.5
2624,3-4,3.5-3.9,3.6-3.7
2625,3-4,3.0-3.4,3.2-3.3
2626,3-4,3.5-3.9,3.8-3.9
2627,4-5,4.5-4.9,4.4-4.5
2628,4-5,4.0-4.4,4.2-4.3
2629,4-5,4.0-4.4,4.2-4.3
2630,4-5,4.5-4.9,4.6-4.7
2631,4-5,4.0-4.4,4.0-4.1
2632,4-5,4.5-4.9,4.4-4.5
2633,4-5,4.0-4.4,4.4-4.5
2634,4-5,4.5-5.0,4.8-5.0
2635,4-5,4.0-4.4,4.4-4.5
2636,3-4,3.5-3.9,3.6-3.7
2637,3-4,3.5-3.9,3.6-3.7
2638,4-5,4.0-4.4,4.0-4.1
2639,3-4,3.5-3.9,3.8-3.9
2640,3-4,3.0-3.4,3.2-3.3
2641,4-5,4.0-4.4,4.2-4.3
2642,4-5,4.5-4.9,4.8-4.9
2643,4-5,4.0-4.4,4.2-4.3
2644,3-4,3.5-3.9,3.6-3.7
2645,4-5,4.0-4.4,4.2-4.3
2646,4-5,4.5-4.9,4.4-4.5
2647,4-5,4.0-4.4,4.0-4.1
2648,4-5,4.0-4.4,4.0-4.1
2649,4-5,4.0-4.4,4.4-4.5
2650,4-5,4.0-4.4,4.0-4.1
2651,4-5,4.0-4.4,4.0-4.1
2652,4-5,4.5-4.9,4.4-4.5
2653,4-5,4.0-4.4,4.2-4.3
2654,4-5,4.5-4.9,4.4-4.5
2655,4-5,4.0-4.4,4.2-4.3
2656,3-4,3.5-3.9,3.8-3.9
2657,3-4,3.5-3.9,3.6-3.7
2658,4-5,4.0-4.4,4.0-4.1
2659,4-5,4.5-4.9,4.4-4.5
2660,4-5,4.5-4.9,4.4-4.5
2661,4-5,4.0-4.4,4.0-4.1
2662,2-3,2.5-2.9,2.8-2.9
2663,4-5,4.5-4.9,4.4-4.5
2664,4-5,4.0-4.4,4.2-4.3
2665,4-5,4.5-5.0,4.8-5.0
2666,3-4,3.5-3.9,3.6-3.7
2667,4-5,4.5-5.0,4.8-5.0
2668,4-5,4.5-4.9,4.6-4.7
2669,4-5,4.0-4.4,4.0-4.1
2670,4-5,4.5-4.9,4.4-4.5
2671,4-5,4.0-4.4,4.2-4.3
2672,4-5,4.0-4.4,4.4-4.5
2673,4-5,4.5-4.9,4.6-4.7
2674,4-5,4.0-4.4,4.0-4.1
2675,4-5,4.0-4.4,4.2-4.3
2676,4-5,4.0-4.4,4.2-4.3
2677,3-4,3.0-3.4,3.2-3.3
2678,4-5,4.0-4.4,4.0-4.1
2679,4-5,4.0-4.4,4.2-4.3
2680,4-5,4.0-4.4,4.4-4.5
2681,4-5,4.0-4.4,4.2-4.3
2682,4-5,4.0-4.4,4.4-4.5
2683,4-5,4.0-4.4,4.4-4.5
2684,3-4,3.5-3.9,3.8-3.9
2685,3-4,3.5-3.9,3.6-3.7
2686,3-4,3.5-3.9,3.6-3.7
2687,4-5,4.0-4.4,4.0-4.1
2688,4-5,4.5-4.9,4.4-4.5
2689,4-5,4.0-4.4,4.2-4.3
2690,3-4,3.5-3.9,3.6-3.7
2691,4-5,4.0-4.4,4.4-4.5
2692,4-5,4.0-4.4,4.4-4.5
2693,4-5,4.5-4.9,4.4-4.5
2694,2-3,2.0-2.4,2.2-2.3
2695,4-5,4.0-4.4,4.4-4.5
2696,4-5,4.5-4.9,4.4-4.5
2697,4-5,4.5-4.9,4.4-4.5
2698,4-5,4.0-4.4,4.4-4.5
2699,4-5,4.5-4.9,4.4-4.5
2700,2-3,2.5-2.9,2.6-2.7
2701,4-5,4.0-4.4,4.4-4.5
2702,4-5,4.0-4.4,4.0-4.1
2703,4-5,4.5-5.0,4.8-5.0
2704,4-5,4.0-4.4,4.0-4.1
2705,4-5,4.5-4.9,4.4-4.5
2706,4-5,4.0-4.4,4.2-4.3
2707,4-5,4.0-4.4,4.0-4.1
2708,3-4,3.5-3.9,3.6-3.7
2709,4-5,4.0-4.4,4.2-4.3
2710,4-5,4.0-4.4,4.0-4.1
2711,4-5,4.5-4.9,4.6-4.7
2712,4-5,4.5-4.9,4.4-4.5
2713,2-3,2.5-2.9,2.8-2.9
2714,4-5,4.0-4.4,4.4-4.5
2715,4-5,4.5-4.9,4.6-4.7
2716,4-5,4.0-4.4,4.2-4.3
2717,4-5,4.0-4.4,4.2-4.3
2718,4-5,4.0-4.4,4.4-4.5
2719,4-5,4.5-5.0,4.8-5.0
2720,4-5,4.5-5.0,4.8-5.0
2721,4-5,4.0-4.4,4.0-4.1
2722,4-5,4.0-4.4,4.4-4.5
2723,4-5,4.5-4.9,4.6-4.7
2724,4-5,4.5-4.9,4.4-4.5
2725,3-4,3.5-3.9,3.6-3.7
2726,4-5,4.0-4.4,4.2-4.3
2727,4-5,4.5-5.0,4.8-5.0
2728,4-5,4.0-4.4,4.2-4.3
2729,4-5,4.0-4.4,4.0-4.1
2730,4-5,4.5-4.9,4.6-4.7
2731,4-5,4.5-4.9,4.6-4.7
2732,3-4,3.5-3.9,3.6-3.7
2733,4-5,4.0-4.4,4.2-4.3
2734,4-5,4.5-4.9,4.4-4.5
2735,3-4,3.0-3.4,3.2-3.3
2736,4-5,4.5-4.9,4.4-4.5
2737,4-5,4.0-4.4,4.0-4.1
2738,4-5,4.0-4.4,4.2-4.3
2739,3-4,3.5-3.9,3.8-3.9
2740,4-5,4.0-4.4,4.2-4.3
2741,4-5,4.0-4.4,4.2-4.3
2742,4-5,4.0-4.4,4.0-4.1
2743,4-5,4.5-4.9,4.4-4.5
2744,4-5,4.0-4.4,4.2-4.3
2745,4-5,4.5-4.9,4.6-4.7
2746,4-5,4.0-4.4,4.2-4.3
2747,4-5,4.5-4.9,4.6-4.7
2748,4-5,4.0-4.4,4.2-4.3
2749,4-5,4.0-4.4,4.0-4.1
2750,4-5,4.0-4.4,4.2-4.3
2751,4-5,4.5-4.9,4.4-4.5
2752,4-5,4.5-4.9,4.4-4.5
2753,4-5,4.0-4.4,4.0-4.1
2754,4-5,4.0-4.4,4.0-4.1
2755,4-5,4.0-4.4,4.2-4.3
2756,4-5,4.5-4.9,4.4-4.5
2757,4-5,4.0-4.4,4.4-4.5
2758,4-5,4.0-4.4,4.2-4.3
2759,4-5,4.5-5.0,4.8-5.0
2760,4-5,4.5-4.9,4.6-4.7
2761,4-5,4.0-4.4,4.0-4.1
2762,4-5,4.5-4.9,4.4-4.5
2763,4-5,4.0-4.4,4.2-4.3
2764,4-5,4.5-4.9,4.4-4.5
2765,4-5,4.5-4.9,4.4-4.5
2766,4-5,4.5-4.9,4.4-4.5
2767,4-5,4.0-4.4,4.2-4.3
2768,4-5,4.0-4.4,4.2-4.3
2769,3-4,3.5-3.9,3.4-3.5
2770,3-4,3.5-3.9,3.8-3.9
2771,4-5,4.5-4.9,4.4-4.5
2772,4-5,4.5-4.9,4.4-4.5
2773,2-3,2.0-2.4,2.0-2.1
2774,1-2,1.5-1.9,1.8-1.9
2775,4-5,4.0-4.4,4.0-4.1
2776,4-5,4.0-4.4,4.0-4.1
2777,4-5,4.5-5.0,4.8-5.0
2778,4-5,4.0-4.4,4.0-4.1
2779,4-5,4.5-4.9,4.4-4.5
2780,4-5,4.0-4.4,4.4-4.5
2781,4-5,4.0-4.4,4.0-4.1
2782,3-4,3.0-3.4,3.2-3.3
2783,4-5,4.0-4.4,4.2-4.3
2784,4-5,4.0-4.4,4.0-4.1
2785,4-5,4.5-4.9,4.4-4.5
2786,4-5,4.0-4.4,4.4-4.5
2787,4-5,4.0-4.4,4.0-4.1
2788,4-5,4.0-4.4,4.2-4.3
2789,3-4,3.5-3.9,3.6-3.7
2790,4-5,4.5-4.9,4.4-4.5
2791,2-3,2.5-2.9,2.6-2.7
2792,4-5,4.0-4.4,4.2-4.3
2793,4-5,4.0-4.4,4.4-4.5
2794,4-5,4.0-4.4,4.2-4.3
2795,4-5,4.0-4.4,4.2-4.3
2796,4-5,4.5-4.9,4.4-4.5
2797,4-5,4.0-4.4,4.0-4.1
2798,4-5,4.5-4.9,4.4-4.5
2799,4-5,4.5-4.9,4.4-4.5
2800,4-5,4.5-4.9,4.4-4.5
2801,2-3,2.0-2.4,2.2-2.3
2802,3-4,3.0-3.4,3.0-3.1
2803,4-5,4.5-4.9,4.6-4.7
2804,4-5,4.0-4.4,4.2-4.3
2805,4-5,4.0-4.4,4.4-4.5
2806,4-5,4.0-4.4,4.0-4.1
2807,1-2,1.5-1.9,1.8-1.9
2808,4-5,4.0-4.4,4.2-4.3
2809,4-5,4.5-5.0,4.8-5.0
2810,3-4,3.0-3.4,3.0-3.1
2811,4-5,4.0-4.4,4.2-4.3
2812,4-5,4.0-4.4,4.2-4.3
2813,4-5,4.0-4.4,4.4-4.5
2814,4-5,4.0-4.4,4.2-4.3
2815,4-5,4.0-4.4,4.2-4.3
2816,4-5,4.5-4.9,4.6-4.7
2817,4-5,4.5-4.9,4.4-4.5
2818,4-5,4.0-4.4,4.4-4.5
2819,4-5,4.0-4.4,4.4-4.5
2820,4-5,4.0-4.4,4.0-4.1
2821,4-5,4.0-4.4,4.2-4.3
2822,2-3,2.0-2.4,2.2-2.3
2823,4-5,4.0-4.4,4.0-4.1
2824,3-4,3.5-3.9,3.8-3.9
2825,4-5,4.5-4.9,4.4-4.5
2826,4-5,4.0-4.4,4.0-4.1
2827,4-5,4.0-4.4,4.4-4.5
2828,4-5,4.5-4.9,4.4-4.5
2829,3-4,3.5-3.9,3.8-3.9
2830,3-4,3.0-3.4,3.2-3.3
2831,4-5,4.0-4.4,4.4-4.5
2832,4-5,4.0-4.4,4.0-4.1
2833,4-5,4.0-4.4,4.2-4.3
2834,4-5,4.5-4.9,4.4-4.5
2835,3-4,3.5-3.9,3.6-3.7
2836,4-5,4.0-4.4,4.4-4.5
2837,4-5,4.5-4.9,4.4-4.5
2838,1-2,1.5-1.9,1.6-1.7
2839,4-5,4.5-4.9,4.6-4.7
2840,4-5,4.5-4.9,4.4-4.5
2841,4-5,4.5-4.9,4.4-4.5
2842,4-5,4.5-4.9,4.4-4.5
2843,4-5,4.0-4.4,4.0-4.1
2844,4-5,4.0-4.4,4.2-4.3
2845,4-5,4.0-4.4,4.0-4.1
2846,4-5,4.0-4.4,4.0-4.1
2847,4-5,4.5-4.9,4.4-4.5
2848,4-5,4.0-4.4,4.4-4.5
2849,4-5,4.0-4.4,4.2-4.3
2850,3-4,3.5-3.9,3.6-3.7
2851,4-5,4.0-4.4,4.4-4.5
2852,4-5,4.0-4.4,4.0-4.1
2853,4-5,4.0-4.4,4.2-4.3
2854,4-5,4.0-4.4,4.2-4.3
2855,4-5,4.5-4.9,4.4-4.5
2856,4-5,4.0-4.4,4.0-4.1
2857,3-4,3.5-3.9,3.6-3.7
2858,4-5,4.0-4.4,4.4-4.5
2859,4-5,4.5-4.9,4.4-4.5
2860,4-5,4.0-4.4,4.4-4.5
2861,4-5,4.0-4.4,4.2-4.3
2862,4-5,4.5-4.9,4.4-4.5
2863,3-4,3.0-3.4,3.2-3.3
2864,4-5,4.5-4.9,4.4-4.5
2865,4-5,4.0-4.4,4.2-4.3
2866,4-5,4.5-4.9,4.4-4.5
2867,4-5,4.0-4.4,4.0-4.1
2868,3-4,3.5-3.9,3.8-3.9
2869,3-4,3.5-3.9,3.6-3.7
2870,4-5,4.0-4.4,4.4-4.5
2871,4-5,4.0-4.4,4.0-4.1
2872,3-4,3.5-3.9,3.6-3.7
2873,4-5,4.5-5.0,4.8-5.0
2874,4-5,4.0-4.4,4.4-4.5
2875,4-5,4.0-4.4,4.0-4.1
2876,4-5,4.5-4.9,4.6-4.7
2877,3-4,3.5-3.9,3.6-3.7
2878,4-5,4.0-4.4,4.4-4.5
2879,4-5,4.5-4.9,4.4-4.5
2880,4-5,4.0-4.4,4.2-4.3
2881,4-5,4.0-4.4,4.0-4.1
2882,2-3,2.5-2.9,2.6-2.7
2883,4-5,4.0-4.4,4.2-4.3
2884,3-4,3.5-3.9,3.6-3.7
2885,3-4,3.5-3.9,3.6-3.7
2886,4-5,4.0-4.4,4.0-4.1
2887,4-5,4.5-4.9,4.4-4.5
2888,4-5,4.0-4.4,4.2-4.3
2889,4-5,4.0-4.4,4.0-4.1
2890,4-5,4.0-4.4,4.0-4.1
2891,4-5,4.0-4.4,4.0-4.1
2892,3-4,3.5-3.9,3.4-3.5
2893,4-5,4.5-4.9,4.8-4.9
2894,4-5,4.0-4.4,4.2-4.3
2895,4-5,4.0-4.4,4.0-4.1
2896,4-5,4.0-4.4,4.0-4.1
2897,4-5,4.5-5.0,4.8-5.0
2898,4-5,4.5-4.9,4.4-4.5
2899,4-5,4.0-4.4,4.2-4.3
2900,4-5,4.0-4.4,4.0-4.1
2901,4-5,4.5-4.9,4.4-4.5
2902,4-5,4.0-4.4,4.2-4.3
2903,4-5,4.5-4.9,4.4-4.5
2904,4-5,4.5-4.9,4.4-4.5
2905,4-5,4.0-4.4,4.2-4.3
2906,4-5,4.5-4.9,4.4-4.5
2907,4-5,4.0-4.4,4.0-4.1
2908,3-4,3.5-3.9,3.4-3.5
2909,4-5,4.5-4.9,4.6-4.7
2910,4-5,4.0-4.4,4.4-4.5
2911,4-5,4.0-4.4,4.4-4.5
2912,4-5,4.0-4.4,4.4-4.5
2913,3-4,3.0-3.4,3.0-3.1
2914,4-5,4.5-4.9,4.4-4.5
2915,4-5,4.5-4.9,4.4-4.5
2916,4-5,4.5-5.0,4.8-5.0
2917,3-4,3.5-3.9,3.8-3.9
2918,4-5,4.0-4.4,4.2-4.3
2919,4-5,4.5-4.9,4.4-4.5
2920,4-5,4.5-4.9,4.6-4.7
2921,4-5,4.0-4.4,4.0-4.1
2922,3-4,3.0-3.4,3.0-3.1
2923,4-5,4.0-4.4,4.2-4.3
2924,4-5,4.0-4.4,4.2-4.3
2925,4-5,4.0-4.4,4.2-4.3
2926,4-5,4.5-4.9,4.4-4.5
2927,4-5,4.5-4.9,4.4-4.5
2928,4-5,4.5-4.9,4.4-4.5
2929,4-5,4.5-4.9,4.4-4.5
2930,4-5,4.0-4.4,4.4-4.5
2931,4-5,4.5-4.9,4.6-4.7
2932,4-5,4.0-4.4,4.0-4.1
2933,4-5,4.0-4.4,4.0-4.1
2934,4-5,4.5-4.9,4.4-4.5
2935,2-3,2.5-2.9,2.4-2.5
2936,1-2,1.5-1.9,1.6-1.7
2937,4-5,4.0-4.4,4.4-4.5
2938,4-5,4.0-4.4,4.2-4.3
2939,3-4,3.5-3.9,3.6-3.7
2940,4-5,4.5-4.9,4.4-4.5
2941,4-5,4.0-4.4,4.0-4.1
2942,4-5,4.0-4.4,4.0-4.1
2943,4-5,4.5-4.9,4.4-4.5
2944,4-5,4.5-4.9,4.4-4.5
2945,4-5,4.5-4.9,4.4-4.5
2946,4-5,4.5-4.9,4.4-4.5
2947,4-5,4.0-4.4,4.0-4.1
2948,4-5,4.0-4.4,4.2-4.3
2949,3-4,3.5-3.9,3.8-3.9
2950,4-5,4.0-4.4,4.2-4.3
2951,4-5,4.5-4.9,4.4-4.5
2952,4-5,4.5-4.9,4.4-4.5
2953,4-5,4.5-4.9,4.8-4.9
2954,3-4,3.5-3.9,3.6-3.7
2955,4-5,4.5-4.9,4.6-4.7
2956,4-5,4.5-4.9,4.4-4.5
2957,4-5,4.0-4.4,4.0-4.1
2958,4-5,4.0-4.4,4.2-4.3
2959,4-5,4.0-4.4,4.2-4.3
2960,2-3,2.5-2.9,2.6-2.7
2961,4-5,4.5-4.9,4.4-4.5
2962,4-5,4.0-4.4,4.2-4.3
2963,4-5,4.5-4.9,4.4-4.5
2964,4-5,4.5-4.9,4.4-4.5
2965,4-5,4.0-4.4,4.0-4.1
2966,4-5,4.0-4.4,4.4-4.5
2967,4-5,4.5-5.0,4.8-5.0
2968,4-5,4.0-4.4,4.2-4.3
2969,4-5,4.0-4.4,4.0-4.1
2970,4-5,4.5-4.9,4.4-4.5
2971,4-5,4.5-4.9,4.4-4.5
2972,4-5,4.0-4.4,4.2-4.3
2973,4-5,4.0-4.4,4.2-4.3
2974,4-5,4.0-4.4,4.2-4.3
2975,4-5,4.5-4.9,4.4-4.5
2976,4-5,4.0-4.4,4.2-4.3
2977,4-5,4.0-4.4,4.2-4.3
2978,4-5,4.5-4.9,4.4-4.5
2979,4-5,4.5-4.9,4.6-4.7
2980,4-5,4.0-4.4,4.0-4.1
2981,3-4,3.0-3.4,3.0-3.1
2982,3-4,3.5-3.9,3.8-3.9
2983,4-5,4.0-4.4,4.0-4.1
2984,4-5,4.5-4.9,4.4-4.5
2985,4-5,4.5-4.9,4.6-4.7
2986,3-4,3.5-3.9,3.6-3.7
2987,4-5,4.0-4.4,4.4-4.5
2988,4-5,4.5-4.9,4.6-4.7
2989,4-5,4.0-4.4,4.2-4.3
2990,4-5,4.0-4.4,4.0-4.1
2991,4-5,4.5-4.9,4.4-4.5
2992,4-5,4.5-4.9,4.4-4.5
2993,4-5,4.0-4.4,4.2-4.3
2994,4-5,4.0-4.4,4.4-4.5
2995,4-5,4.0-4.4,4.2-4.3
2996,4-5,4.0-4.4,4.2-4.3
2997,4-5,4.0-4.4,4.0-4.1
2998,4-5,4.0-4.4,4.0-4.1
2999,3-4,3.0-3.4,3.0-3.1
3000,4-5,4.0-4.4,4.2-4.3
3001,4-5,4.5-4.9,4.6-4.7
3002,4-5,4.5-4.9,4.4-4.5
3003,4-5,4.5-4.9,4.6-4.7
3004,4-5,4.0-4.4,4.2-4.3
3005,4-5,4.5-4.9,4.4-4.5
3006,4-5,4.0-4.4,4.0-4.1
3007,4-5,4.5-4.9,4.4-4.5
3008,4-5,4.0-4.4,4.2-4.3
3009,4-5,4.5-4.9,4.4-4.5
3010,4-5,4.5-4.9,4.4-4.5
3011,4-5,4.5-5.0,4.8-5.0
3012,4-5,4.0-4.4,4.2-4.3
3013,4-5,4.0-4.4,4.4-4.5
3014,4-5,4.0-4.4,4.0-4.1
3015,4-5,4.5-5.0,4.8-5.0
3016,4-5,4.5-4.9,4.6-4.7
3017,4-5,4.0-4.4,4.2-4.3
3018,4-5,4.5-4.9,4.4-4.5
3019,4-5,4.0-4.4,4.0-4.1
3020,1-2,1.5-1.9,1.8-1.9
3021,4-5,4.0-4.4,4.2-4.3
3022,3-4,3.5-3.9,3.6-3.7
3023,4-5,4.0-4.4,4.2-4.3
3024,4-5,4.0-4.4,4.0-4.1
3025,4-5,4.5-4.9,4.4-4.5
3026,4-5,4.5-4.9,4.6-4.7
3027,4-5,4.5-4.9,4.4-4.5
3028,4-5,4.0-4.4,4.2-4.3
3029,4-5,4.0-4.4,4.2-4.3
3030,4-5,4.0-4.4,4.0-4.1
3031,4-5,4.0-4.4,4.2-4.3
3032,4-5,4.0-4.4,4.4-4.5
3033,4-5,4.0-4.4,4.0-4.1
3034,4-5,4.5-4.9,4.6-4.7
3035,3-4,3.5-3.9,3.6-3.7
3036,4-5,4.5-4.9,4.4-4.5
3037,3-4,3.5-3.9,3.6-3.7
3038,4-5,4.0-4.4,4.0-4.1
3039,4-5,4.0-4.4,4.2-4.3
3040,4-5,4.5-5.0,4.8-5.0
3041,3-4,3.0-3.4,3.2-3.3
3042,3-4,3.0-3.4,3.2-3.3
3043,2-3,2.5-2.9,2.8-2.9
3044,4-5,4.0-4.4,4.2-4.3
3045,4-5,4.0-4.4,4.2-4.3
3046,2-3,2.5-2.9,2.8-2.9
3047,4-5,4.0-4.4,4.2-4.3
3048,4-5,4.5-4.9,4.4-4.5
3049,4-5,4.5-5.0,4.8-5.0
3050,4-5,4.0-4.4,4.2-4.3
3051,3-4,3.5-3.9,3.8-3.9
3052,4-5,4.0-4.4,4.2-4.3
3053,4-5,4.0-4.4,4.2-4.3
3054,4-5,4.0-4.4,4.2-4.3
3055,4-5,4.0-4.4,4.2-4.3
3056,4-5,4.0-4.4,4.2-4.3
3057,3-4,3.5-3.9,3.6-3.7
3058,3-4,3.5-3.9,3.6-3.7
3059,4-5,4.5-4.9,4.4-4.5
3060,4-5,4.0-4.4,4.4-4.5
3061,4-5,4.0-4.4,4.2-4.3
3062,3-4,3.5-3.9,3.6-3.7
3063,4-5,4.5-4.9,4.6-4.7
3064,4-5,4.5-4.9,4.6-4.7
3065,4-5,4.0-4.4,4.4-4.5
3066,4-5,4.5-4.9,4.6-4.7
3067,3-4,3.5-3.9,3.8-3.9
3068,4-5,4.0-4.4,4.2-4.3
3069,4-5,4.0-4.4,4.2-4.3
3070,4-5,4.5-4.9,4.4-4.5
3071,3-4,3.0-3.4,3.2-3.3
3072,4-5,4.5-4.9,4.4-4.5
3073,4-5,4.5-4.9,4.6-4.7
3074,4-5,4.0-4.4,4.0-4.1
3075,4-5,4.0-4.4,4.2-4.3
3076,4-5,4.0-4.4,4.2-4.3
3077,4-5,4.0-4.4,4.2-4.3
3078,4-5,4.0-4.4,4.2-4.3
3079,3-4,3.5-3.9,3.6-3.7
3080,4-5,4.0-4.4,4.0-4.1
3081,4-5,4.0-4.4,4.2-4.3
3082,4-5,4.0-4.4,4.2-4.3
3083,4-5,4.0-4.4,4.4-4.5
3084,4-5,4.0-4.4,4.0-4.1
3085,4-5,4.5-4.9,4.4-4.5
3086,4-5,4.0-4.4,4.0-4.1
3087,4-5,4.0-4.4,4.2-4.3
3088,4-5,4.0-4.4,4.0-4.1
3089,4-5,4.0-4.4,4.4-4.5
3090,4-5,4.0-4.4,4.4-4.5
3091,3-4,3.5-3.9,3.6-3.7
3092,4-5,4.5-5.0,4.8-5.0
3093,4-5,4.0-4.4,4.0-4.1
3094,2-3,2.0-2.4,2.2-2.3
3095,3-4,3.5-3.9,3.8-3.9
3096,4-5,4.5-4.9,4.4-4.5
3097,4-5,4.0-4.4,4.4-4.5
3098,3-4,3.5-3.9,3.6-3.7
3099,4-5,4.0-4.4,4.2-4.3
3100,4-5,4.0-4.4,4.0-4.1
3101,4-5,4.0-4.4,4.2-4.3
3102,4-5,4.0-4.4,4.2-4.3
3103,4-5,4.5-4.9,4.6-4.7
3104,4-5,4.5-5.0,4.8-5.0
3105,4-5,4.0-4.4,4.2-4.3
3106,4-5,4.0-4.4,4.2-4.3
3107,2-3,2.0-2.4,2.0-2.1
3108,3-4,3.5-3.9,3.8-3.9
3109,3-4,3.0-3.4,3.2-3.3
3110,4-5,4.5-4.9,4.4-4.5
3111,4-5,4.5-4.9,4.4-4.5
3112,4-5,4.0-4.4,4.0-4.1
3113,3-4,3.5-3.9,3.6-3.7
3114,4-5,4.0-4.4,4.2-4.3
3115,4-5,4.0-4.4,4.4-4.5
3116,4-5,4.5-4.9,4.4-4.5
3117,4-5,4.0-4.4,4.4-4.5
3118,4-5,4.0-4.4,4.0-4.1
3119,4-5,4.0-4.4,4.4-4.5
3120,4-5,4.0-4.4,4.0-4.1
3121,4-5,4.0-4.4,4.0-4.1
3122,4-5,4.0-4.4,4.0-4.1
3123,3-4,3.5-3.9,3.8-3.9
3124,4-5,4.5-4.9,4.4-4.5
3125,4-5,4.0-4.4,4.2-4.3
3126,4-5,4.5-4.9,4.4-4.5
3127,3-4,3.5-3.9,3.6-3.7
3128,4-5,4.5-4.9,4.4-4.5
3129,4-5,4.5-4.9,4.4-4.5
3130,3-4,3.5-3.9,3.6-3.7
3131,4-5,4.0-4.4,4.2-4.3
3132,4-5,4.5-4.9,4.6-4.7
3133,4-5,4.0-4.4,4.2-4.3
3134,4-5,4.5-4.9,4.4-4.5
3135,4-5,4.0-4.4,4.0-4.1
3136,4-5,4.0-4.4,4.4-4.5
3137,4-5,4.0-4.4,4.2-4.3
3138,4-5,4.5-4.9,4.6-4.7
3139,4-5,4.5-4.9,4.4-4.5
3140,4-5,4.0-4.4,4.2-4.3
3141,4-5,4.0-4.4,4.4-4.5
3142,4-5,4.0-4.4,4.0-4.1
3143,3-4,3.5-3.9,3.6-3.7
3144,4-5,4.0-4.4,4.2-4.3
3145,4-5,4.0-4.4,4.4-4.5
3146,4-5,4.0-4.4,4.2-4.3
3147,4-5,4.5-4.9,4.4-4.5
3148,3-4,3.0-3.4,3.0-3.1
3149,4-5,4.5-4.9,4.6-4.7
3150,3-4,3.5-3.9,3.6-3.7
3151,3-4,3.5-3.9,3.6-3.7
3152,4-5,4.0-4.4,4.4-4.5
3153,4-5,4.5-4.9,4.6-4.7
3154,3-4,3.5-3.9,3.6-3.7
3155,4-5,4.5-4.9,4.4-4.5
3156,4-5,4.5-4.9,4.6-4.7
3157,4-5,4.0-4.4,4.0-4.1
3158,4-5,4.0-4.4,4.2-4.3
3159,4-5,4.0-4.4,4.0-4.1
3160,4-5,4.0-4.4,4.4-4.5
3161,3-4,3.5-3.9,3.6-3.7
3162,3-4,3.5-3.9,3.6-3.7
3163,3-4,3.5-3.9,3.6-3.7
3164,4-5,4.5-4.9,4.4-4.5
3165,4-5,4.0-4.4,4.4-4.5
3166,3-4,3.5-3.9,3.4-3.5
3167,3-4,3.0-3.4,3.2-3.3
3168,4-5,4.5-4.9,4.4-4.5
3169,4-5,4.0-4.4,4.2-4.3
3170,4-5,4.0-4.4,4.2-4.3
3171,4-5,4.0-4.4,4.2-4.3
3172,3-4,3.0-3.4,3.0-3.1
3173,4-5,4.0-4.4,4.0-4.1
3174,4-5,4.0-4.4,4.4-4.5
3175,3-4,3.5-3.9,3.8-3.9
3176,3-4,3.5-3.9,3.6-3.7
3177,4-5,4.5-4.9,4.6-4.7
3178,4-5,4.0-4.4,4.0-4.1
3179,4-5,4.5-4.9,4.6-4.7
3180,4-5,4.0-4.4,4.4-4.5
3181,4-5,4.0-4.4,4.2-4.3
3182,3-4,3.5-3.9,3.8-3.9
3183,4-5,4.5-4.9,4.6-4.7
3184,4-5,4.0-4.4,4.0-4.1
3185,4-5,4.5-5.0,4.8-5.0
3186,4-5,4.0-4.4,4.0-4.1
3187,4-5,4.0-4.4,4.0-4.1
3188,3-4,3.0-3.4,3.2-3.3
3189,4-5,4.5-4.9,4.4-4.5
3190,4-5,4.0-4.4,4.4-4.5
3191,3-4,3.5-3.9,3.4-3.5
3192,4-5,4.5-4.9,4.6-4.7
3193,4-5,4.0-4.4,4.2-4.3
3194,4-5,4.0-4.4,4.4-4.5
3195,4-5,4.0-4.4,4.2-4.3
3196,4-5,4.0-4.4,4.0-4.1
3197,3-4,3.5-3.9,3.4-3.5
3198,4-5,4.0-4.4,4.2-4.3
3199,4-5,4.0-4.4,4.2-4.3
3200,4-5,4.0-4.4,4.0-4.1
3201,4-5,4.5-5.0,4.8-5.0
